113.956116,-98.734436,0
113.956116,-98.734436,6
113.956116,-98.734436,12
113.956116,-98.734436,18
113.956116,-98.734436,24
113.956116,-98.734436,30
113.956116,-98.734436,36
113.932275,-94.13179,0
113.932275,-94.13179,6
113.932275,-94.13179,12
113.932275,-94.13179,18
113.932275,-94.13179,24
113.932275,-94.13179,30
113.932275,-94.13179,36
113.908434,-89.529145,0
113.908434,-89.529145,6
113.908434,-89.529145,12
113.908434,-89.529145,18
113.908434,-89.529145,24
113.908434,-89.529145,30
113.908434,-89.529145,36
113.884593,-84.926499,0
113.884593,-84.926499,6
113.884593,-84.926499,12
113.884593,-84.926499,18
113.884593,-84.926499,24
113.884593,-84.926499,30
113.884593,-84.926499,36
113.860752,-80.323853,0
113.860752,-80.323853,6
113.860752,-80.323853,12
113.860752,-80.323853,18
113.860752,-80.323853,24
113.860752,-80.323853,30
113.860752,-80.323853,36
113.836911,-75.721208,0
113.836911,-75.721208,6
113.836911,-75.721208,12
113.836911,-75.721208,18
113.836911,-75.721208,24
113.836911,-75.721208,30
113.836911,-75.721208,36
113.81307,-71.118562,0
113.81307,-71.118562,6
113.81307,-71.118562,12
113.81307,-71.118562,18
113.81307,-71.118562,24
113.81307,-71.118562,30
113.81307,-71.118562,36
113.789229,-66.515916,0
113.789229,-66.515916,6
113.789229,-66.515916,12
113.789229,-66.515916,18
113.789229,-66.515916,24
113.789229,-66.515916,30
113.789229,-66.515916,36
113.765388,-61.913271,0
113.765388,-61.913271,6
113.765388,-61.913271,12
113.765388,-61.913271,18
113.765388,-61.913271,24
113.765388,-61.913271,30
113.765388,-61.913271,36
113.741547,-57.310625,0
113.741547,-57.310625,6
113.741547,-57.310625,12
113.741547,-57.310625,18
113.741547,-57.310625,24
113.741547,-57.310625,30
113.741547,-57.310625,36
113.717706,-52.707979,0
113.717706,-52.707979,6
113.717706,-52.707979,12
113.717706,-52.707979,18
113.717706,-52.707979,24
113.717706,-52.707979,30
113.717706,-52.707979,36
113.693865,-48.105334,0
113.693865,-48.105334,6
113.693865,-48.105334,12
113.693865,-48.105334,18
113.693865,-48.105334,24
113.693865,-48.105334,30
113.693865,-48.105334,36
113.670024,-43.502688,0
113.670024,-43.502688,6
113.670024,-43.502688,12
113.670024,-43.502688,18
113.670024,-43.502688,24
113.670024,-43.502688,30
113.670024,-43.502688,36
113.646183,-38.900042,0
113.646183,-38.900042,6
113.646183,-38.900042,12
113.646183,-38.900042,18
113.646183,-38.900042,24
113.646183,-38.900042,30
113.646183,-38.900042,36
113.622342,-34.297397,0
113.622342,-34.297397,6
113.622342,-34.297397,12
113.622342,-34.297397,18
113.622342,-34.297397,24
113.622342,-34.297397,30
113.622342,-34.297397,36
113.598501,-29.694751,0
113.598501,-29.694751,6
113.598501,-29.694751,12
113.598501,-29.694751,18
113.598501,-29.694751,24
113.598501,-29.694751,30
113.598501,-29.694751,36
113.57466,-25.092105,0
113.57466,-25.092105,6
113.57466,-25.092105,12
113.57466,-25.092105,18
113.57466,-25.092105,24
113.57466,-25.092105,30
113.57466,-25.092105,36
113.550819,-20.48946,0
113.550819,-20.48946,6
113.550819,-20.48946,12
113.550819,-20.48946,18
113.550819,-20.48946,24
113.550819,-20.48946,30
113.550819,-20.48946,36
113.526978,-15.886814,0
113.526978,-15.886814,6
113.526978,-15.886814,12
113.526978,-15.886814,18
113.526978,-15.886814,24
113.526978,-15.886814,30
113.526978,-15.886814,36
