-39.135773,-94.148399,36
-39.135773,-94.148399,30
-39.135773,-94.148399,24
-39.135773,-94.148399,18
-39.135773,-94.148399,12
-39.135773,-94.148399,6
-39.135773,-94.148399,0
-38.86595,-89.843155,36
-38.86595,-89.843155,30
-38.86595,-89.843155,24
-38.86595,-89.843155,18
-38.86595,-89.843155,12
-38.86595,-89.843155,6
-38.86595,-89.843155,0
-38.596128,-85.537911,36
-38.596128,-85.537911,30
-38.596128,-85.537911,24
-38.596128,-85.537911,18
-38.596128,-85.537911,12
-38.596128,-85.537911,6
-38.596128,-85.537911,0
-38.326305,-81.232667,36
-38.326305,-81.232667,30
-38.326305,-81.232667,24
-38.326305,-81.232667,18
-38.326305,-81.232667,12
-38.326305,-81.232667,6
-38.326305,-81.232667,0
-38.056483,-76.927422,36
-38.056483,-76.927422,30
-38.056483,-76.927422,24
-38.056483,-76.927422,18
-38.056483,-76.927422,12
-38.056483,-76.927422,6
-38.056483,-76.927422,0
-37.786661,-72.622178,36
-37.786661,-72.622178,30
-37.786661,-72.622178,24
-37.786661,-72.622178,18
-37.786661,-72.622178,12
-37.786661,-72.622178,6
-37.786661,-72.622178,0
-37.516838,-68.316934,36
-37.516838,-68.316934,30
-37.516838,-68.316934,24
-37.516838,-68.316934,18
-37.516838,-68.316934,12
-37.516838,-68.316934,6
-37.516838,-68.316934,0
-37.247016,-64.01169,36
-37.247016,-64.01169,30
-37.247016,-64.01169,24
-37.247016,-64.01169,18
-37.247016,-64.01169,12
-37.247016,-64.01169,6
-37.247016,-64.01169,0
-36.977193,-59.706445,36
-36.977193,-59.706445,30
-36.977193,-59.706445,24
-36.977193,-59.706445,18
-36.977193,-59.706445,12
-36.977193,-59.706445,6
-36.977193,-59.706445,0
-36.707371,-55.401201,36
-36.707371,-55.401201,30
-36.707371,-55.401201,24
-36.707371,-55.401201,18
-36.707371,-55.401201,12
-36.707371,-55.401201,6
-36.707371,-55.401201,0
-36.437548,-51.095957,36
-36.437548,-51.095957,30
-36.437548,-51.095957,24
-36.437548,-51.095957,18
-36.437548,-51.095957,12
-36.437548,-51.095957,6
-36.437548,-51.095957,0
-36.167726,-46.790713,36
-36.167726,-46.790713,30
-36.167726,-46.790713,24
-36.167726,-46.790713,18
-36.167726,-46.790713,12
-36.167726,-46.790713,6
-36.167726,-46.790713,0
-35.897903,-42.485469,36
-35.897903,-42.485469,30
-35.897903,-42.485469,24
-35.897903,-42.485469,18
-35.897903,-42.485469,12
-35.897903,-42.485469,6
-35.897903,-42.485469,0
-35.628081,-38.180224,36
-35.628081,-38.180224,30
-35.628081,-38.180224,24
-35.628081,-38.180224,18
-35.628081,-38.180224,12
-35.628081,-38.180224,6
-35.628081,-38.180224,0
-35.358259,-33.87498,36
-35.358259,-33.87498,30
-35.358259,-33.87498,24
-35.358259,-33.87498,18
-35.358259,-33.87498,12
-35.358259,-33.87498,6
-35.358259,-33.87498,0
-35.088436,-29.569736,36
-35.088436,-29.569736,30
-35.088436,-29.569736,24
-35.088436,-29.569736,18
-35.088436,-29.569736,12
-35.088436,-29.569736,6
-35.088436,-29.569736,0
-34.818614,-25.264492,36
-34.818614,-25.264492,30
-34.818614,-25.264492,24
-34.818614,-25.264492,18
-34.818614,-25.264492,12
-34.818614,-25.264492,6
-34.818614,-25.264492,0
-34.548791,-20.959247,36
-34.548791,-20.959247,30
-34.548791,-20.959247,24
-34.548791,-20.959247,18
-34.548791,-20.959247,12
-34.548791,-20.959247,6
-34.548791,-20.959247,0
-34.278969,-16.654003,36
-34.278969,-16.654003,30
-34.278969,-16.654003,24
-34.278969,-16.654003,18
-34.278969,-16.654003,12
-34.278969,-16.654003,6
-34.278969,-16.654003,0
