-124,-22,0
-124,-17,0
-124,-12,0
-119,-22,0
-119,-17,0
-119,-12,0
-114,-22,0
-114,-17,0
-114,-12,0
-109,-22,0
-109,-17,0
-109,-12,0
-104,-22,0
-104,-17,0
-104,-12,0
-99,-22,0
-99,-17,0
-99,-12,0
-94,-107,0
-94,-102,0
-94,-22,0
-94,-17,0
-94,-12,0
-89,-107,0
-89,-102,0
-89,-97,0
-89,-22,0
-89,-17,0
-89,-12,0
-84,-107,0
-84,-102,0
-84,-97,0
-84,-22,0
-84,-17,0
-84,-12,0
-79,-107,0
-79,-102,0
-79,-97,0
-79,-92,0
-79,-22,0
-79,-17,0
-79,-12,0
-74,-122,0
-74,-107,0
-74,-102,0
-74,-97,0
-74,-92,0
-74,-22,0
-74,-17,0
-74,-12,0
-69,-157,0
-69,-152,0
-69,-147,0
-69,-142,0
-69,-137,0
-69,-132,0
-69,-127,0
-69,-122,0
-69,-117,0
-69,-112,0
-69,-107,0
-69,-102,0
-69,-97,0
-69,-92,0
-69,-22,0
-69,-17,0
-69,-12,0
-64,-157,0
-64,-152,0
-64,-147,0
-64,-142,0
-64,-137,0
-64,-132,0
-64,-127,0
-64,-122,0
-64,-117,0
-64,-112,0
-64,-107,0
-64,-102,0
-64,-97,0
-64,-92,0
-64,-87,0
-64,-82,0
-64,-77,0
-64,-72,0
-64,-67,0
-64,-62,0
-64,-57,0
-64,-52,0
-64,-47,0
-64,-42,0
-64,-37,0
-64,-32,0
-64,-27,0
-64,-22,0
-64,-17,0
-64,-12,0
-59,-152,0
-59,-147,0
-59,-142,0
-59,-137,0
-59,-132,0
-59,-127,0
-59,-122,0
-59,-117,0
-59,-112,0
-59,-107,0
-59,-102,0
-59,-97,0
-59,-92,0
-59,-87,0
-59,-82,0
-59,-77,0
-59,-72,0
-59,-67,0
-59,-62,0
-59,-57,0
-59,-52,0
-59,-47,0
-59,-42,0
-59,-37,0
-59,-32,0
-59,-27,0
-59,-22,0
-59,-17,0
-59,-12,0
-59,-7,0
-59,-2,0
-59,3,0
-59,8,0
-59,13,0
-59,18,0
-59,23,0
-59,28,0
-59,33,0
-59,38,0
-59,43,0
-59,48,0
-59,53,0
-54,-152,0
-54,-147,0
-54,-142,0
-54,-137,0
-54,-132,0
-54,-127,0
-54,-122,0
-54,-117,0
-54,-112,0
-54,-107,0
-54,-102,0
-54,-97,0
-54,-92,0
-54,-87,0
-54,-82,0
-54,-77,0
-54,-72,0
-54,-67,0
-54,-62,0
-54,-57,0
-54,-52,0
-54,-47,0
-54,-42,0
-54,-37,0
-54,-32,0
-54,-27,0
-54,-22,0
-54,-17,0
-54,-12,0
-54,-7,0
-54,-2,0
-54,3,0
-54,8,0
-54,13,0
-54,18,0
-54,23,0
-54,28,0
-54,33,0
-54,38,0
-54,43,0
-54,48,0
-54,53,0
-49,-152,0
-49,-147,0
-49,-142,0
-49,-137,0
-49,-132,0
-49,-127,0
-49,-122,0
-49,-117,0
-49,-112,0
-49,-107,0
-49,-102,0
-49,-97,0
-49,-92,0
-49,-87,0
-49,-82,0
-49,-77,0
-49,-72,0
-49,-67,0
-49,-62,0
-49,-57,0
-49,-52,0
-49,-47,0
-49,-42,0
-49,-37,0
-49,-32,0
-49,-27,0
-49,-22,0
-49,-17,0
-49,-12,0
-49,-7,0
-49,-2,0
-49,3,0
-49,8,0
-49,13,0
-49,18,0
