-34.278969,-16.654003,0
-34.278969,-16.654003,6
-34.278969,-16.654003,12
-34.278969,-16.654003,18
-34.278969,-16.654003,24
-34.278969,-16.654003,30
-34.278969,-16.654003,36
-28.474058,-16.623316,0
-28.474058,-16.623316,6
-28.474058,-16.623316,12
-28.474058,-16.623316,18
-28.474058,-16.623316,24
-28.474058,-16.623316,30
-28.474058,-16.623316,36
-22.669146,-16.592628,0
-22.669146,-16.592628,6
-22.669146,-16.592628,12
-22.669146,-16.592628,18
-22.669146,-16.592628,24
-22.669146,-16.592628,30
-22.669146,-16.592628,36
-16.864235,-16.56194,0
-16.864235,-16.56194,6
-16.864235,-16.56194,12
-16.864235,-16.56194,18
-16.864235,-16.56194,24
-16.864235,-16.56194,30
-16.864235,-16.56194,36
-11.059324,-16.531253,0
-11.059324,-16.531253,6
-11.059324,-16.531253,12
-11.059324,-16.531253,18
-11.059324,-16.531253,24
-11.059324,-16.531253,30
-11.059324,-16.531253,36
-5.254413,-16.500565,0
-5.254413,-16.500565,6
-5.254413,-16.500565,12
-5.254413,-16.500565,18
-5.254413,-16.500565,24
-5.254413,-16.500565,30
-5.254413,-16.500565,36
0.550498,-16.469878,0
0.550498,-16.469878,6
0.550498,-16.469878,12
0.550498,-16.469878,18
0.550498,-16.469878,24
0.550498,-16.469878,30
0.550498,-16.469878,36
6.35541,-16.43919,0
6.35541,-16.43919,6
6.35541,-16.43919,12
6.35541,-16.43919,18
6.35541,-16.43919,24
6.35541,-16.43919,30
6.35541,-16.43919,36
12.160321,-16.408503,0
12.160321,-16.408503,6
12.160321,-16.408503,12
12.160321,-16.408503,18
12.160321,-16.408503,24
12.160321,-16.408503,30
12.160321,-16.408503,36
17.965232,-16.377815,0
17.965232,-16.377815,6
17.965232,-16.377815,12
17.965232,-16.377815,18
17.965232,-16.377815,24
17.965232,-16.377815,30
17.965232,-16.377815,36
23.770143,-16.347128,0
23.770143,-16.347128,6
23.770143,-16.347128,12
23.770143,-16.347128,18
23.770143,-16.347128,24
23.770143,-16.347128,30
23.770143,-16.347128,36
29.575054,-16.31644,0
29.575054,-16.31644,6
29.575054,-16.31644,12
29.575054,-16.31644,18
29.575054,-16.31644,24
29.575054,-16.31644,30
29.575054,-16.31644,36
35.379966,-16.285752,0
35.379966,-16.285752,6
35.379966,-16.285752,12
35.379966,-16.285752,18
35.379966,-16.285752,24
35.379966,-16.285752,30
35.379966,-16.285752,36
41.184877,-16.255065,0
41.184877,-16.255065,6
41.184877,-16.255065,12
41.184877,-16.255065,18
41.184877,-16.255065,24
41.184877,-16.255065,30
41.184877,-16.255065,36
46.989788,-16.224377,0
46.989788,-16.224377,6
46.989788,-16.224377,12
46.989788,-16.224377,18
46.989788,-16.224377,24
46.989788,-16.224377,30
46.989788,-16.224377,36
52.794699,-16.19369,0
52.794699,-16.19369,6
52.794699,-16.19369,12
52.794699,-16.19369,18
52.794699,-16.19369,24
52.794699,-16.19369,30
52.794699,-16.19369,36
58.59961,-16.163002,0
58.59961,-16.163002,6
58.59961,-16.163002,12
58.59961,-16.163002,18
58.59961,-16.163002,24
58.59961,-16.163002,30
58.59961,-16.163002,36
64.404521,-16.132315,0
64.404521,-16.132315,6
64.404521,-16.132315,12
64.404521,-16.132315,18
64.404521,-16.132315,24
64.404521,-16.132315,30
64.404521,-16.132315,36
70.209433,-16.101627,0
70.209433,-16.101627,6
70.209433,-16.101627,12
70.209433,-16.101627,18
70.209433,-16.101627,24
70.209433,-16.101627,30
70.209433,-16.101627,36
76.014344,-16.070939,0
76.014344,-16.070939,6
76.014344,-16.070939,12
76.014344,-16.070939,18
76.014344,-16.070939,24
76.014344,-16.070939,30
76.014344,-16.070939,36
81.819255,-16.040252,0
81.819255,-16.040252,6
81.819255,-16.040252,12
81.819255,-16.040252,18
81.819255,-16.040252,24
81.819255,-16.040252,30
81.819255,-16.040252,36
87.624166,-16.009564,0
87.624166,-16.009564,6
87.624166,-16.009564,12
87.624166,-16.009564,18
87.624166,-16.009564,24
87.624166,-16.009564,30
87.624166,-16.009564,36
93.429077,-15.978877,0
93.429077,-15.978877,6
93.429077,-15.978877,12
93.429077,-15.978877,18
93.429077,-15.978877,24
93.429077,-15.978877,30
93.429077,-15.978877,36
99.233989,-15.948189,0
99.233989,-15.948189,6
99.233989,-15.948189,12
99.233989,-15.948189,18
99.233989,-15.948189,24
99.233989,-15.948189,30
99.233989,-15.948189,36
105.0389,-15.917502,0
105.0389,-15.917502,6
105.0389,-15.917502,12
105.0389,-15.917502,18
105.0389,-15.917502,24
105.0389,-15.917502,30
105.0389,-15.917502,36
110.843811,-15.886814,0
110.843811,-15.886814,6
110.843811,-15.886814,12
110.843811,-15.886814,18
110.843811,-15.886814,24
110.843811,-15.886814,30
110.843811,-15.886814,36
