minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
1,8,0,1
1,8,1,0.657403
1,8,2,0.652314
1,8,3,0.643994
1,8,4,0.632663
1,8,5,0.618588
1,8,6,0.602061
1,8,7,0.583374
1,8,8,0.562803
1,8,9,0.540602
1,8,10,0.516995
1,8,11,0.492178
1,9,0,1
1,9,1,0.612721
1,9,2,0.608212
1,9,3,0.60081
1,9,4,0.590672
1,9,5,0.577996
1,9,6,0.563002
1,9,7,0.545919
1,9,8,0.526975
1,9,9,0.506382
1,9,10,0.484339
1,9,11,0.461024
1,10,0,1
1,10,1,0.567991
1,10,2,0.563944
1,10,3,0.557282
1,10,4,0.54812
1,10,5,0.536606
1,10,6,0.522911
1,10,7,0.507216
1,10,8,0.489706
1,10,9,0.470561
1,10,10,0.449952
1,10,11,0.428037
1,11,0,1
1,11,1,0.523227
1,11,2,0.519557
1,11,3,0.513503
1,11,4,0.50515
1,11,5,0.494615
1,11,6,0.482028
1,11,7,0.467537
1,11,8,0.451292
1,11,9,0.433444
1,11,10,0.414139
1,11,11,0.393516
1,12,0,1
1,12,1,0.478438
1,12,2,0.475081
1,12,3,0.469534
1,12,4,0.461863
1,12,5,0.452159
1,12,6,0.440528
1,12,7,0.427085
1,12,8,0.411957
1,12,9,0.395268
1,12,10,0.377145
1,12,11,0.357709
1,13,0,1
1,13,1,0.433629
1,13,2,0.430536
1,13,3,0.425419
1,13,4,0.41833
1,13,5,0.409341
1,13,6,0.398536
1,13,7,0.386013
1,13,8,0.371873
1,13,9,0.356222
1,13,10,0.339169
1,13,11,0.320819
1,14,0,1
1,14,1,0.388805
1,14,2,0.385938
1,14,3,0.381189
1,14,4,0.374602
1,14,5,0.366232
1,14,6,0.356151
1,14,7,0.344436
1,14,8,0.331175
1,14,9,0.316456
1,14,10,0.300371
1,14,11,0.283014
1,15,0,1
1,15,1,0.343969
1,15,2,0.341297
1,15,3,0.336868
1,15,4,0.330716
1,15,5,0.322889
1,15,6,0.313444
1,15,7,0.302446
1,15,8,0.289969
1,15,9,0.276087
1,15,10,0.26088
1,15,11,0.244429
1,16,0,1
1,16,1,0.299123
1,16,2,0.296622
1,16,3,0.292472
1,16,4,0.286703
1,16,5,0.279354
1,16,6,0.270472
1,16,7,0.260113
1,16,8,0.248338
1,16,9,0.235211
1,16,10,0.220802
1,16,11,0.20518
1,17,0,1
1,17,1,0.254269
1,17,2,0.251918
1,17,3,0.248015
1,17,4,0.242585
1,17,5,0.23566
1,17,6,0.22728
1,17,7,0.217492
1,17,8,0.206349
1,17,9,0.193906
1,17,10,0.180223
1,17,11,0.16536
1,18,0,1
1,18,1,0.209409
1,18,2,0.207191
1,18,3,0.203507
1,18,4,0.198378
1,18,5,0.191832
1,18,6,0.183902
1,18,7,0.174629
1,18,8,0.164056
1,18,9,0.152234
1,18,10,0.139213
1,18,11,0.125046
1,19,0,1
1,19,1,0.164543
1,19,2,0.162444
1,19,3,0.158956
1,19,4,0.154097
1,19,5,0.147891
1,19,6,0.140366
1,19,7,0.131558
1,19,8,0.121504
1,19,9,0.110246
1,19,10,0.0978309
1,19,11,0.0843045
1,20,0,1
1,20,1,0.119673
1,20,2,0.11768
1,20,3,0.114368
1,20,4,0.109753
1,20,5,0.103854
1,20,6,0.0966958
1,20,7,0.088309
1,20,8,0.0787268
1,20,9,0.0679861
1,20,10,0.0561265
1,20,11,0.0431894
2,0,0,1
2,0,1,1
2,0,2,1
2,0,3,1
2,0,4,1
2,0,5,1
2,0,6,1
2,0,7,1
2,0,8,1
2,0,9,1
2,0,10,1
2,0,11,1
2,1,0,1
2,1,1,1
2,1,2,1
2,1,3,1
2,1,4,1
2,1,5,1
2,1,6,1
2,1,7,1
2,1,8,1
2,1,9,1
2,1,10,1
2,1,11,1
2,2,0,1
2,2,1,0.914786
2,2,2,0.896201
2,2,3,0.871047
2,2,4,0.84244
2,2,5,0.811948
2,2,6,0.780356
2,2,7,0.748076
2,2,8,0.715344
2,2,9,0.682297
2,2,10,0.649027
2,2,11,0.615589
2,3,0,1
2,3,1,0.873908
2,3,2,0.860673
2,3,3,0.841046
2,3,4,0.817071
2,3,5,0.790235
2,3,6,0.761502
2,3,7,0.73148
2,3,8,0.700555
2,3,9,0.668982
2,3,10,0.63693
2,3,11,0.604514
2,4,0,1
2,4,1,0.83097
2,4,2,0.82088
2,4,3,0.805222
2,4,4,0.78521
2,4,5,0.761939
2,4,6,0.736271
2,4,7,0.708838
2,4,8,0.680095
2,4,9,0.650365
2,4,10,0.619879
2,4,11,0.588805
2,5,0,1
2,5,1,0.787216
2,5,2,0.779116
2,5,3,0.766238
2,5,4,0.749319
2,5,5,0.729114
2,5,6,0.706301
2,5,7,0.681439
2,5,8,0.654971
2,5,9,0.627239
2,5,10,0.598505
2,5,11,0.568969
2,6,0,1
2,6,1,0.743061
2,6,2,0.736314
2,6,3,0.725437
2,6,4,0.710896
2,6,5,0.693211
2,6,6,0.672892
2,6,7,0.650398
2,6,8,0.626121
2,6,9,0.600387
2,6,10,0.573458
2,6,11,0.545547
2,7,0,1
2,7,1,0.698683
2,7,2,0.692909
2,7,3,0.683521
2,7,4,0.670826
2,7,5,0.65519
2,7,6,0.636993
2,7,7,0.6166
2,7,8,0.59434
2,7,9,0.570506
2,7,10,0.545343
2,7,11,0.519061
2,8,0,1
2,8,1,0.654167
2,8,2,0.649125
2,8,3,0.640879
2,8,4,0.629643
2,8,5,0.615679
2,8,6,0.599272
2,8,7,0.580709
2,8,8,0.560263
2,8,9,0.538184
2,8,10,0.514695
2,8,11,0.48999
2,9,0,1
2,9,1,0.60956
2,9,2,0.605087
2,9,3,0.597743
2,9,4,0.587681
2,9,5,0.575094
2,9,6,0.560198
2,9,7,0.543221
2,9,8,0.524383
2,9,9,0.503898
2,9,10,0.481961
2,9,11,0.458748
2,10,0,1
2,10,1,0.56489
2,10,2,0.560872
2,10,3,0.554256
2,10,4,0.545155
2,10,5,0.533714
2,10,6,0.520102
2,10,7,0.504496
2,10,8,0.487079
2,10,9,0.468028
2,10,10,0.447514
2,10,11,0.425691
2,11,0,1
2,11,1,0.520176
2,11,2,0.516529
2,11,3,0.510512
2,11,4,0.50221
2,11,5,0.491735
2,11,6,0.479218
2,11,7,0.464803
2,11,8,0.448639
2,11,9,0.430874
2,11,10,0.411653
2,11,11,0.391114
2,12,0,1
2,12,1,0.475427
2,12,2,0.472089
2,12,3,0.466573
2,12,4,0.458945
2,12,5,0.449292
2,12,6,0.43772
2,12,7,0.424343
2,12,8,0.409285
2,12,9,0.39267
2,12,10,0.374622
2,12,11,0.355262
2,13,0,1
2,13,1,0.430777
2,13,2,0.4277
2,13,3,0.422607
2,13,4,0.415553
2,13,5,0.406605
2,13,6,0.39585
2,13,7,0.383381
2,13,8,0.3693
2,13,9,0.353712
2,13,10,0.336723
2,13,11,0.318439
2,14,0,1
2,14,1,0.386161
2,14,2,0.383306
2,14,3,0.378578
2,14,4,0.372018
2,14,5,0.363682
2,14,6,0.353641
2,14,7,0.341971
2,14,8,0.328758
2,14,9,0.314091
2,14,10,0.29806
2,14,11,0.280758
2,15,0,1
2,15,1,0.341505
2,15,2,0.338843
2,15,3,0.33443
2,15,4,0.328301
2,15,5,0.320502
2,15,6,0.311089
2,15,7,0.300129
2,15,8,0.287691
2,15,9,0.273853
2,15,10,0.258693
2,15,11,0.242289
2,16,0,1
2,16,1,0.296816
2,16,2,0.294323
2,16,3,0.290187
2,16,4,0.284437
2,16,5,0.277111
2,16,6,0.268256
2,16,7,0.257928
2,16,8,0.246186
2,16,9,0.233097
2,16,10,0.218727
2,16,11,0.203145
2,17,0,1
2,17,1,0.252101
2,17,2,0.249756
2,17,3,0.245865
2,17,4,0.24045
2,17,5,0.233544
2,17,6,0.225187
2,17,7,0.215426
2,17,8,0.204311
2,17,9,0.1919
2,17,10,0.17825
2,17,11,0.163422
2,18,0,1
2,18,1,0.207363
2,18,2,0.205151
2,18,3,0.201476
2,18,4,0.19636
2,18,5,0.18983
2,18,6,0.18192
2,18,7,0.172669
2,18,8,0.162121
2,18,9,0.150326
2,18,10,0.137333
2,18,11,0.123197
2,19,0,1
2,19,1,0.162607
2,19,2,0.160512
2,19,3,0.157032
2,19,4,0.152185
2,19,5,0.145992
2,19,6,0.138484
2,19,7,0.129695
2,19,8,0.119662
2,19,9,0.108428
2,19,10,0.0960377
2,19,11,0.0825377
2,20,0,1
2,20,1,0.117835
2,20,2,0.115846
2,20,3,0.112542
2,20,4,0.107936
2,20,5,0.102048
2,20,6,0.0949048
2,20,7,0.0865345
2,20,8,0.0769707
2,20,9,0.0662502
2,20,10,0.0544123
