minbound,shape,unit
-37.8,36,4.2
-100.8,21,4.2
0,12,3.2

IX,IY,IZ,value
1,8,0,1
1,8,1,0.571228
1,8,2,0.568366
1,8,3,0.563637
1,8,4,0.557102
1,8,5,0.548839
1,8,6,0.538941
1,8,7,0.52751
1,8,8,0.514655
1,8,9,0.500486
1,8,10,0.485111
1,8,11,0.468635
1,9,0,1
1,9,1,0.534182
1,9,2,0.531546
1,9,3,0.527186
1,9,4,0.521148
1,9,5,0.513495
1,9,6,0.504302
1,9,7,0.493652
1,9,8,0.481637
1,9,9,0.468347
1,9,10,0.453876
1,9,11,0.438315
1,10,0,1
1,10,1,0.497053
1,10,2,0.494611
1,10,3,0.490566
1,10,4,0.484958
1,10,5,0.477835
1,10,6,0.469259
1,10,7,0.4593
1,10,8,0.448031
1,10,9,0.435532
1,10,10,0.421882
1,10,11,0.40716
1,11,0,1
1,11,1,0.459858
1,11,2,0.457584
1,11,3,0.453813
1,11,4,0.448578
1,11,5,0.44192
1,11,6,0.433888
1,11,7,0.42454
1,11,8,0.413939
1,11,9,0.402152
1,11,10,0.389248
1,11,11,0.375295
1,12,0,1
1,12,1,0.422611
1,12,2,0.420482
1,12,3,0.416952
1,12,4,0.412045
1,12,5,0.405795
1,12,6,0.398246
1,12,7,0.389443
1,12,8,0.379442
1,12,9,0.368298
1,12,10,0.356072
1,12,11,0.342823
1,13,0,1
1,13,1,0.38532
1,13,2,0.38332
1,13,3,0.380001
1,13,4,0.375384
1,13,5,0.369498
1,13,6,0.362378
1,13,7,0.354064
1,13,8,0.344602
1,13,9,0.334042
1,13,10,0.322433
1,13,11,0.30983
1,14,0,1
1,14,1,0.347993
1,14,2,0.346107
1,14,3,0.342976
1,14,4,0.338618
1,14,5,0.333056
1,14,6,0.326321
1,14,7,0.318447
1,14,8,0.309473
1,14,9,0.299442
1,14,10,0.288397
1,14,11,0.276386
1,15,0,1
1,15,1,0.310636
1,15,2,0.308852
1,15,3,0.305889
1,15,4,0.301762
1,15,5,0.296492
1,15,6,0.290103
1,15,7,0.282627
1,15,8,0.274096
1,15,9,0.264546
1,15,10,0.254019
1,15,11,0.242553
1,16,0,1
1,16,1,0.273253
1,16,2,0.271561
1,16,3,0.268749
1,16,4,0.264831
1,16,5,0.259823
1,16,6,0.253749
1,16,7,0.246633
1,16,8,0.238505
1,16,9,0.229397
1,16,10,0.219343
1,16,11,0.208379
1,17,0,1
1,17,1,0.235849
1,17,2,0.234239
1,17,3,0.231564
1,17,4,0.227834
1,17,5,0.223065
1,17,6,0.217276
1,17,7,0.210489
1,17,8,0.202729
1,17,9,0.194025
1,17,10,0.184407
1,17,11,0.173907
1,18,0,1
1,18,1,0.198426
1,18,2,0.196891
1,18,3,0.19434
1,18,4,0.190782
1,18,5,0.18623
1,18,6,0.180701
1,18,7,0.174214
1,18,8,0.166792
1,18,9,0.15846
1,18,10,0.149244
1,18,11,0.139172
1,19,0,1
1,19,1,0.160987
1,19,2,0.15952
1,19,3,0.157082
1,19,4,0.153681
1,19,5,0.149327
1,19,6,0.144037
1,19,7,0.137826
1,19,8,0.130714
1,19,9,0.122725
1,19,10,0.11388
1,19,11,0.104206
1,20,0,1
1,20,1,0.123533
1,20,2,0.12213
1,20,3,0.119795
1,20,4,0.116537
1,20,5,0.112366
1,20,6,0.107294
1,20,7,0.101337
1,20,8,0.0945125
1,20,9,0.0868394
1,20,10,0.0783392
1,20,11,0.0690346
2,0,0,1
2,0,1,1
2,0,2,1
2,0,3,1
2,0,4,1
2,0,5,1
2,0,6,1
2,0,7,1
2,0,8,1
2,0,9,1
2,0,10,1
2,0,11,1
2,1,0,1
2,1,1,1
2,1,2,1
2,1,3,1
2,1,4,1
2,1,5,1
2,1,6,1
2,1,7,1
2,1,8,1
2,1,9,1
2,1,10,1
2,1,11,1
2,2,0,1
2,2,1,0.773827
2,2,2,0.768447
2,2,3,0.759748
2,2,4,0.748073
2,2,5,0.733814
2,2,6,0.717362
2,2,7,0.699076
2,2,8,0.679269
2,2,9,0.658206
2,2,10,0.636106
2,2,11,0.613144
2,3,0,1
2,3,1,0.740526
2,3,2,0.735824
2,3,3,0.728167
2,3,4,0.717795
2,3,5,0.704996
2,3,6,0.69007
2,3,7,0.673308
2,3,8,0.654977
2,3,9,0.635315
2,3,10,0.614524
2,3,11,0.592778
2,4,0,1
2,4,1,0.706185
2,4,2,0.702024
2,4,3,0.695215
2,4,4,0.68593
2,4,5,0.674381
2,4,6,0.660799
2,4,7,0.645418
2,4,8,0.628461
2,4,9,0.610134
2,4,10,0.59062
2,4,11,0.570081
2,5,0,1
2,5,1,0.67113
2,5,2,0.667407
2,5,3,0.661293
2,5,4,0.652914
2,5,5,0.64243
2,5,6,0.630019
2,5,7,0.615869
2,5,8,0.600163
2,5,9,0.583078
2,5,10,0.564775
2,5,11,0.545403
2,6,0,1
2,6,1,0.635566
