minbound,shape,unit
-39.2,55,2.8
-98,30,2.8
0,12,3.2

IX,IY,IZ,value
2,10,10,0.4632
2,10,11,0.45552
2,11,0,0
2,11,1,0.0607232
2,11,2,0.121446
2,11,3,0.18217
2,11,4,0.236162
2,11,5,0.289192
2,11,6,0.342222
2,11,7,0.384165
2,11,8,0.422411
2,11,9,0.460658
2,11,10,0.470704
2,11,11,0.46383
2,12,0,0
2,12,1,0.0600064
2,12,2,0.120013
2,12,3,0.180019
2,12,4,0.237763
2,12,5,0.295184
2,12,6,0.352605
2,12,7,0.39457
2,12,8,0.431382
2,12,9,0.468195
2,12,10,0.478208
2,12,11,0.472141
2,13,0,0
2,13,1,0.0592896
2,13,2,0.118579
2,13,3,0.177869
2,13,4,0.239365
2,13,5,0.301176
2,13,6,0.362987
2,13,7,0.404974
2,13,8,0.440354
2,13,9,0.475733
2,13,10,0.485712
2,13,11,0.480451
2,14,0,0
2,14,1,0.05936
2,14,2,0.11872
2,14,3,0.17808
2,14,4,0.242082
2,14,5,0.306748
2,14,6,0.371414
2,14,7,0.413961
2,14,8,0.449135
2,14,9,0.48431
2,14,10,0.495136
2,14,11,0.491354
2,15,0,0
2,15,1,0.06048
2,15,2,0.12096
2,15,3,0.18144
2,15,4,0.246288
2,15,5,0.31176
2,15,6,0.377232
2,15,7,0.421056
2,15,8,0.457664
2,15,9,0.494272
2,15,10,0.50712
2,15,11,0.505712
2,16,0,0
2,16,1,0.0616
2,16,2,0.1232
2,16,3,0.1848
2,16,4,0.250494
2,16,5,0.316772
2,16,6,0.38305
2,16,7,0.428151
2,16,8,0.466193
2,16,9,0.504234
2,16,10,0.519104
2,16,11,0.52007
2,17,0,0
2,17,1,0.06272
2,17,2,0.12544
2,17,3,0.18816
2,17,4,0.254699
2,17,5,0.321784
2,17,6,0.388869
2,17,7,0.435246
2,17,8,0.474722
2,17,9,0.514197
2,17,10,0.531088
2,17,11,0.534429
2,18,0,0
2,18,1,0.0641856
2,18,2,0.128371
2,18,3,0.192557
2,18,4,0.262673
2,18,5,0.333636
2,18,6,0.404599
2,18,7,0.448817
2,18,8,0.484119
2,18,9,0.519422
2,18,10,0.535296
2,18,11,0.539514
2,19,0,0
2,19,1,0.0657088
2,19,2,0.131418
2,19,3,0.197126
2,19,4,0.271274
2,19,5,0.346628
2,19,6,0.421982
2,19,7,0.463466
2,19,8,0.493662
2,19,9,0.523857
2,19,10,0.538208
2,19,11,0.543053
2,20,0,0
2,20,1,0.067232
2,20,2,0.134464
2,20,3,0.201696
2,20,4,0.279876
2,20,5,0.35962
2,20,6,0.439364
2,20,7,0.478116
2,20,8,0.503204
2,20,9,0.528292
2,20,10,0.54112
2,20,11,0.546592
2,21,0,0
2,21,1,0.07024
2,21,2,0.14048
2,21,3,0.21072
2,21,4,0.291561
2,21,5,0.373916
2,21,6,0.456271
2,21,7,0.493314
2,21,8,0.515254
2,21,9,0.537193
2,21,10,0.547392
2,21,11,0.550547
2,22,0,0
2,22,1,0.07696
2,22,2,0.15392
2,22,3,0.23088
2,22,4,0.310954
2,22,5,0.391472
2,22,6,0.47199
2,22,7,0.509885
2,22,8,0.533571
2,22,9,0.557258
2,22,10,0.562064
2,22,11,0.555542
2,23,0,0
2,23,1,0.08368
2,23,2,0.16736
2,23,3,0.25104
2,23,4,0.330346
2,23,5,0.409028
2,23,6,0.48771
2,23,7,0.526455
2,23,8,0.551889
2,23,9,0.577322
2,23,10,0.576736
2,23,11,0.560538
2,24,0,0
2,24,1,0.0904
2,24,2,0.1808
2,24,3,0.2712
2,24,4,0.349739
2,24,5,0.426584
2,24,6,0.503429
2,24,7,0.543026
2,24,8,0.570206
2,24,9,0.597387
2,24,10,0.591408
2,24,11,0.565533
2,25,0,0
2,25,1,0.103488
2,25,2,0.206976
2,25,3,0.310464
2,25,4,0.384944
2,25,5,0.45528
2,25,6,0.525616
2,25,7,0.559808
2,25,8,0.581952
2,25,9,0.604096
2,25,10,0.59418
2,25,11,0.565028
2,26,0,0
2,26,1,0.119123
2,26,2,0.238246
2,26,3,0.35737
2,26,4,0.426474
2,26,5,0.488432
2,26,6,0.55039
2,26,7,0.576675
2,26,8,0.591069
2,26,9,0.605462
2,26,10,0.592192
2,26,11,0.562323
2,27,0,0
2,27,1,0.134758
2,27,2,0.269517
2,27,3,0.404275
2,27,4,0.468003
2,27,5,0.521584
2,27,6,0.575165
2,27,7,0.593542
2,27,8,0.600186
2,27,9,0.606829
2,27,10,0.590204
2,27,11,0.559618
2,28,0,0
2,28,1,0.150394
2,28,2,0.300787
2,28,3,0.451181
2,28,4,0.509533
2,28,5,0.554736
2,28,6,0.599939
2,28,7,0.61041
2,28,8,0.609302
2,28,9,0.608195
2,28,10,0.588216
2,28,11,0.556914
2,29,0,0
2,29,1,0.166029
2,29,2,0.332058
2,29,3,0.498086
2,29,4,0.551062
2,29,5,0.587888
2,29,6,0.624714
2,29,7,0.627277
2,29,8,0.618419
2,29,9,0.609562
2,29,10,0.586228
2,29,11,0.554209
3,0,0,0
3,0,1,0
3,0,2,0
3,0,3,0
3,0,4,0
3,0,5,0
3,0,6,0
3,0,7,0
3,0,8,0
3,0,9,0
3,0,10,0
3,0,11,0
3,1,0,0
3,1,1,0
3,1,2,0
3,1,3,0
3,1,4,0
3,1,5,0
3,1,6,0
3,1,7,0
3,1,8,0
3,1,9,0
3,1,10,0
3,1,11,0
3,2,0,0
3,2,1,0.096288
3,2,2,0.192576
3,2,3,0.288864
3,2,4,0.33786
3,2,5,0.3801
3,2,6,0.42234
3,2,7,0.421894
3,2,8,0.407218
3,2,9,0.392543
3,2,10,0.390184
3,2,11,0.395214
3,3,0,0
3,3,1,0.0728896
3,3,2,0.145779
3,3,3,0.218669
3,3,4,0.265793
3,3,5,0.309236
3,3,6,0.352679
3,3,7,0.36835
3,3,8,0.374762
3,3,9,0.381175
3,3,10,0.387872
3,3,11,0.394739
3,4,0,0
3,4,1,0.0690368
3,4,2,0.138074
3,4,3,0.20711
3,4,4,0.255242
3,4,5,0.300388
3,4,6,0.345534
3,4,7,0.365897
3,4,8,0.377999
3,4,9,0.390102
3,4,10,0.395376
3,4,11,0.396554
3,5,0,0
3,5,1,0.065184
3,5,2,0.130368
3,5,3,0.195552
3,5,4,0.244692
3,5,5,0.29154
3,5,6,0.338388
3,5,7,0.363444
3,5,8,0.381236
3,5,9,0.399028
3,5,10,0.40288
3,5,11,0.398368
3,6,0,0
3,6,1,0.0613312
3,6,2,0.122662
3,6,3,0.183994
3,6,4,0.234142
3,6,5,0.282692
3,6,6,0.331242
3,6,7,0.360991
3,6,8,0.384473
3,6,9,0.407954
3,6,10,0.410384
3,6,11,0.400182
3,7,0,0
3,7,1,0.0597824
3,7,2,0.119565
3,7,3,0.179347
3,7,4,0.22891
3,7,5,0.277012
3,7,6,0.325114
3,7,7,0.358634
3,7,8,0.387294
3,7,9,0.415953
3,7,10,0.41896
3,7,11,0.406576
3,8,0,0
3,8,1,0.0599616
3,8,2,0.119923
3,8,3,0.179885
3,8,4,0.227666
3,8,5,0.273708
3,8,6,0.31975
3,8,7,0.35635
3,8,8,0.389802
3,8,9,0.423255
3,8,10,0.42834
3,8,11,0.416404
3,9,0,0
3,9,1,0.0601408
3,9,2,0.120282
3,9,3,0.180422
3,9,4,0.226423
3,9,5,0.270404
3,9,6,0.314385
3,9,7,0.354065
3,9,8,0.392311
3,9,9,0.430558
3,9,10,0.43772
3,9,11,0.426232
3,10,0,0
3,10,1,0.06032
3,10,2,0.12064
3,10,3,0.18096
3,10,4,0.22518
3,10,5,0.2671
3,10,6,0.30902
3,10,7,0.35178
3,10,8,0.39482
3,10,9,0.43786
3,10,10,0.4471
3,10,11,0.43606
3,11,0,0
3,11,1,0.0592896
3,11,2,0.118579
3,11,3,0.177869
3,11,4,0.226625
3,11,5,0.273876
3,11,6,0.321127
3,11,7,0.363674
3,11,8,0.404654
3,11,9,0.445633
3,11,10,0.454212
3,11,11,0.443351
3,12,0,0
3,12,1,0.0582592
3,12,2,0.116518
3,12,3,0.174778
3,12,4,0.22807
3,12,5,0.280652
3,12,6,0.333234
3,12,7,0.375569
3,12,8,0.414487
3,12,9,0.453406
3,12,10,0.461324
3,12,11,0.450642
3,13,0,0
3,13,1,0.0572288
3,13,2,0.114458
3,13,3,0.171686
3,13,4,0.229514
3,13,5,0.287428
3,13,6,0.345342
3,13,7,0.387463
3,13,8,0.424321
3,13,9,0.461178
3,13,10,0.468436
3,13,11,0.457934
3,14,0,0
3,14,1,0.05712
3,14,2,0.11424
3,14,3,0.17136
3,14,4,0.231907
3,14,5,0.292944
3,14,6,0.353981
3,14,7,0.396662
3,14,8,0.433226
3,14,9,0.469789
3,14,10,0.478308
3,14,11,0.470001
3,15,0,0
3,15,1,0.05824
3,15,2,0.11648
3,15,3,0.17472
3,15,4,0.235564
3,15,5,0.29678
3,15,6,0.357996
